policy_id,fraud
681822,0.3108108108108108
301288,0.13513513513513514
212001,0.0945945945945946
797680,0.22972972972972974
789334,0.10810810810810811
275166,0.2702702702702703
753093,0.14864864864864866
464667,0.13513513513513514
663141,0.2972972972972973
248351,0.06756756756756757
778894,0.36486486486486486
644825,0.20270270270270271
770514,0.20270270270270271
484325,0.20270270270270271
925974,0.0945945945945946
152491,0.16216216216216217
511885,0.2972972972972973
782820,0.24324324324324326
389475,0.44594594594594594
686772,0.28378378378378377
940840,0.25675675675675674
621475,0.36486486486486486
208514,0.7027027027027027
928992,0.1891891891891892
401273,0.013513513513513514
926123,0.35135135135135137
430800,0.2702702702702703
823727,0.28378378378378377
217473,0.8243243243243243
205749,0.12162162162162163
512081,0.28378378378378377
961804,0.08108108108108109
839604,0.33783783783783783
610885,0.33783783783783783
112834,0.17567567567567569
426251,0.13513513513513514
202252,0.4189189189189189
616367,0.0945945945945946
770951,0.2702702702702703
291826,0.40540540540540543
133119,0.32432432432432434
127997,0.24324324324324326
637024,0.24324324324324326
462878,0.2972972972972973
327212,0.5135135135135135
411477,0.32432432432432434
162576,0.28378378378378377
140990,0.2702702702702703
148183,0.20270270270270271
636682,0.13513513513513514
654998,0.527027027027027
388619,0.25675675675675674
250047,0.06756756756756757
293050,0.12162162162162163
492128,0.20270270270270271
500255,0.3108108108108108
179293,0.21621621621621623
466711,0.25675675675675674
344847,0.17567567567567569
666233,0.3108108108108108
775687,0.2972972972972973
591378,0.36486486486486486
220783,0.3918918918918919
289448,0.28378378378378377
605127,0.12162162162162163
439694,0.28378378378378377
441937,0.8513513513513513
782283,0.13513513513513514
678710,0.13513513513513514
609317,0.4189189189189189
728836,0.32432432432432434
957002,0.25675675675675674
684323,0.2972972972972973
391330,0.7297297297297297
985533,0.10810810810810811
333029,0.02702702702702703
968702,0.2702702702702703
654142,0.22972972972972974
707117,0.3108108108108108
780020,0.14864864864864866
661375,0.17567567567567569
156253,0.14864864864864866
606310,0.28378378378378377
381244,0.25675675675675674
921868,0.14864864864864866
664606,0.13513513513513514
841122,0.28378378378378377
259695,0.0945945945945946
807162,0.13513513513513514
155724,0.16216216216216217
682848,0.14864864864864866
511789,0.21621621621621623
378599,0.33783783783783783
897134,0.3918918918918919
796642,0.12162162162162163
543155,0.2972972972972973
231021,0.1891891891891892
902777,0.2972972972972973
233983,0.05405405405405406
1017754,0.32432432432432434
754547,0.25675675675675674
925210,0.8108108108108109
168764,0.13513513513513514
856942,0.08108108108108109
682012,0.16216216216216217
299311,0.7162162162162162
647869,0.10810810810810811
533140,0.32432432432432434
649079,0.44594594594594594
422274,0.35135135135135137
929971,0.47297297297297297
520537,0.24324324324324326
776572,0.33783783783783783
222510,0.14864864864864866
172749,0.33783783783783783
738704,0.36486486486486486
477761,0.7027027027027027
161790,0.12162162162162163
863960,0.25675675675675674
313286,0.13513513513513514
541979,0.1891891891891892
556332,0.24324324324324326
179713,0.25675675675675674
645921,0.5675675675675675
849384,0.44594594594594594
614512,0.4864864864864865
807157,0.33783783783783783
877608,0.16216216216216217
594059,0.6216216216216216
895903,0.24324324324324326
698071,0.25675675675675674
413489,0.32432432432432434
171987,0.17567567567567569
966581,0.1891891891891892
841397,0.2702702702702703
217809,0.20270270270270271
554565,0.10810810810810811
534103,0.32432432432432434
716202,0.12162162162162163
447728,0.10810810810810811
675298,0.28378378378378377
111626,0.32432432432432434
645695,0.2702702702702703
223240,0.5
578621,0.14864864864864866
345467,0.28378378378378377
279404,0.0945945945945946
287471,0.04054054054054054
730486,0.3783783783783784
571165,0.0945945945945946
576836,0.43243243243243246
764272,0.35135135135135137
445527,0.3918918918918919
900497,0.28378378378378377
564461,0.04054054054054054
506524,0.17567567567567569
903330,0.28378378378378377
597895,0.24324324324324326
536923,0.3918918918918919
149034,0.3108108108108108
